"Age","ln.h1","ln.h2","h1","h2","plot","sup","id","Census"
10,0.524728528934982,0.727548607277278,1.69,2.07,12,1,"p12i20",2004
11,0.727548607277278,0.78845736036427,2.07,2.2,12,1,"p12i20",2005
12,0.78845736036427,0.78845736036427,2.2,2.2,12,1,"p12i20",2006
13,0.78845736036427,0.904218150639886,2.2,2.47,12,1,"p12i20",2007
14,0.904218150639886,NA,2.47,NA,12,0,"p12i20",2008
16,1.53734190252008,1.54756250871601,4.65220779954269,4.7,12,1,"p12iN87",2010
17,1.54756250871601,1.64865862558738,4.7,5.2,12,1,"p12iN87",2011
18,1.64865862558738,1.50407739677627,5.2,4.5,12,1,"p12iN87",2012
19,1.50407739677627,NA,4.5,NA,12,0,"p12iN87",2013
16,NA,-0.776528789498996,NA,0.46,13,1,"p13i102",2003
17,-0.776528789498996,NA,0.46,NA,13,0,"p13i102",2004
16,NA,-0.0512932943875506,NA,0.95,13,1,"p13i132",2003
17,-0.0512932943875506,NA,0.95,NA,13,0,"p13i132",2004
16,NA,0.78845736036427,NA,2.2,13,1,"p13i182",2003
17,0.78845736036427,0.693147180559945,2.2,2,13,1,"p13i182",2004
18,0.693147180559945,NA,2,NA,13,0,"p13i182",2005
16,NA,-0.174353387144778,NA,0.84,13,1,"p13i232",2003
17,-0.174353387144778,0.0295588022415444,0.84,1.03,13,1,"p13i232",2004
18,0.0295588022415444,NA,1.03,NA,13,0,"p13i232",2005
16,NA,0.815364813284194,NA,2.26,13,1,"p13i236",2003
17,0.815364813284194,0.832909122935104,2.26,2.3,13,1,"p13i236",2004
18,0.832909122935104,NA,2.3,NA,13,0,"p13i236",2005
18,-1.84593831742435,-1.20397280432594,0.15787711252169,0.3,13,1,"p13i323",2005
19,-1.20397280432594,-1.07880966137193,0.3,0.34,13,1,"p13i323",2006
20,-1.07880966137193,NA,0.34,NA,13,0,"p13i323",2007
16,NA,0.405465108108164,NA,1.5,13,1,"p13i83",2003
17,0.405465108108164,0.385262400790645,1.5,1.47,13,1,"p13i83",2004
18,0.385262400790645,0.576613364303994,1.47,1.78,13,1,"p13i83",2005
19,0.576613364303994,-1.6094379124341,1.78,0.2,13,1,"p13i83",2006
20,-1.6094379124341,-0.186329578191493,0.2,0.83,13,1,"p13i83",2007
21,-0.186329578191493,-0.400477566597125,0.83,0.67,13,1,"p13i83",2008
22,-0.400477566597125,NA,0.67,NA,13,0,"p13i83",2009
16,NA,1.10194007876078,NA,3.01,13,1,"p13i89",2003
17,1.10194007876078,NA,3.01,NA,13,0,"p13i89",2004
21,-1.3681560822401,-0.867500567704723,0.254575944140058,0.42,13,1,"p13iE147",2008
22,-0.867500567704723,NA,0.42,NA,13,0,"p13iE147",2009
21,-1.31074533396799,-0.82098055206983,0.269619025258388,0.44,13,1,"p13iE148",2008
22,-0.82098055206983,NA,0.44,NA,13,1,"p13iE148",2009
23,NA,NA,NA,NA,13,0,"p13iE148",2010
1,NA,0.22314355131421,NA,1.25,14,1,"p14i152",2003
2,0.22314355131421,0.717839793150317,1.25,2.05,14,1,"p14i152",2004
3,0.717839793150317,0.765467842139571,2.05,2.15,14,1,"p14i152",2005
4,0.765467842139571,0.810930216216329,2.15,2.25,14,1,"p14i152",2006
5,0.810930216216329,0.916290731874155,2.25,2.5,14,1,"p14i152",2007
6,0.916290731874155,0.916290731874155,2.5,2.5,14,1,"p14i152",2008
7,0.916290731874155,0.936093359170335,2.5,2.55,14,1,"p14i152",2009
8,0.936093359170335,0.955511445027436,2.55,2.6,14,1,"p14i152",2010
9,0.955511445027436,0.955511445027436,2.6,2.6,14,1,"p14i152",2011
10,0.955511445027436,NA,2.6,NA,14,0,"p14i152",2012
1,NA,0.254642218373581,NA,1.29,14,1,"p14i156",2003
2,0.254642218373581,0.993251773010283,1.29,2.7,14,1,"p14i156",2004
3,0.993251773010283,0.993251773010283,2.7,2.7,14,1,"p14i156",2005
4,0.993251773010283,1.07840958135059,2.7,2.94,14,1,"p14i156",2006
5,1.07840958135059,1.15688119679209,2.94,3.18,14,1,"p14i156",2007
6,1.15688119679209,1.25276296849537,3.18,3.5,14,1,"p14i156",2008
7,1.25276296849537,1.28093384546206,3.5,3.6,14,1,"p14i156",2009
8,1.28093384546206,1.30833281965018,3.6,3.7,14,1,"p14i156",2010
9,1.30833281965018,1.50407739677627,3.7,4.5,14,1,"p14i156",2011
10,1.50407739677627,1.55814461804655,4.5,4.75,14,1,"p14i156",2012
11,1.55814461804655,1.57069708411767,4.75,4.81,14,1,"p14i156",2013
12,1.57069708411767,NA,4.81,NA,14,1,"p14i156",2014
12,NA,NA,NA,NA,14,1,"p14i156",2015
14,NA,NA,NA,NA,14,1,"p14i156",2016
15,NA,NA,NA,NA,14,0,"p14i156",NA
1,NA,0.148420005118273,NA,1.16,14,1,"p14i166",2003
2,0.148420005118273,0.559615787935423,1.16,1.75,14,1,"p14i166",2004
3,0.559615787935423,0.779324876800998,1.75,2.18,14,1,"p14i166",2005
4,0.779324876800998,0.78845736036427,2.18,2.2,14,1,"p14i166",2006
5,0.78845736036427,1.06471073699243,2.2,2.9,14,1,"p14i166",2007
6,1.06471073699243,1.16315080980568,2.9,3.2,14,1,"p14i166",2008
7,1.16315080980568,0.741937344729377,3.2,2.1,14,1,"p14i166",2009
8,0.741937344729377,1.11514159061932,2.1,3.05,14,1,"p14i166",2010
9,1.11514159061932,1.16315080980568,3.05,3.2,14,1,"p14i166",2011
10,1.16315080980568,1.23837423104327,3.2,3.45,14,1,"p14i166",2012
11,1.23837423104327,1.23837423104327,3.45,3.45,14,1,"p14i166",2013
12,1.23837423104327,NA,3.45,NA,14,1,"p14i166",2014
12,NA,NA,NA,NA,14,1,"p14i166",2015
14,NA,NA,NA,NA,14,1,"p14i166",2016
15,NA,NA,NA,NA,14,0,"p14i166",NA
1,NA,-0.0202027073175195,NA,0.98,14,1,"p14i172",2003
2,-0.0202027073175195,0.494696241836107,0.98,1.64,14,1,"p14i172",2004
3,0.494696241836107,NA,1.64,NA,14,0,"p14i172",NA
1,NA,-0.127833371509885,NA,0.88,14,1,"p14i176",2003
2,-0.127833371509885,0.418710334858185,0.88,1.52,14,1,"p14i176",2004
3,0.418710334858185,NA,1.52,NA,14,0,"p14i176",NA
1,NA,-0.116533816255952,NA,0.89,14,1,"p14i178",2003
2,-0.116533816255952,0.300104592450338,0.89,1.35,14,1,"p14i178",2004
3,0.300104592450338,NA,1.35,NA,14,0,"p14i178",NA
1,NA,-1.04982212449868,NA,0.35,14,1,"p14i179",2003
2,-1.04982212449868,-0.843970070294529,0.35,0.43,14,1,"p14i179",2004
3,-0.843970070294529,-0.755022584278033,0.43,0.47,14,1,"p14i179",2005
4,-0.755022584278033,-0.916290731874155,0.47,0.4,14,1,"p14i179",2006
5,-0.916290731874155,NA,0.4,NA,14,0,"p14i179",2007
1,NA,-0.127833371509885,NA,0.88,14,1,"p14i185",2003
2,-0.127833371509885,0.336472236621213,0.88,1.4,14,1,"p14i185",2004
3,0.336472236621213,0.438254930931155,1.4,1.55,14,1,"p14i185",2005
4,0.438254930931155,NA,1.55,NA,14,0,"p14i185",NA
1,NA,-0.3147107448397,NA,0.73,14,1,"p14i188",2003
2,-0.3147107448397,0.19062035960865,0.73,1.21,14,1,"p14i188",2004
3,0.19062035960865,0.262364264467491,1.21,1.3,14,1,"p14i188",2005
4,0.262364264467491,0.182321556793955,1.3,1.2,14,1,"p14i188",2006
5,0.182321556793955,0.548121408509688,1.2,1.73,14,1,"p14i188",2007
6,0.548121408509688,0.693147180559945,1.73,2,14,1,"p14i188",2008
7,0.693147180559945,0.845868267577609,2,2.33,14,1,"p14i188",2009
8,0.845868267577609,0.8754687373539,2.33,2.4,14,1,"p14i188",2010
9,0.8754687373539,NA,2.4,NA,14,0,"p14i188",2011
1,NA,-0.462035459596559,NA,0.63,14,1,"p14i2",2003
2,-0.462035459596559,0.048790164169432,0.63,1.05,14,1,"p14i2",2004
3,0.048790164169432,-0.916290731874155,1.05,0.4,14,1,"p14i2",2005
4,-0.916290731874155,NA,0.4,NA,14,0,"p14i2",2006
1,NA,0.0769610411361284,NA,1.08,14,1,"p14i217",2003
2,0.0769610411361284,0.559615787935423,1.08,1.75,14,1,"p14i217",2004
3,0.559615787935423,0.65232518603969,1.75,1.92,14,1,"p14i217",2005
4,0.65232518603969,NA,1.92,NA,14,0,"p14i217",NA
1,NA,0.0953101798043249,NA,1.1,14,1,"p14i218",2003
2,0.0953101798043249,0.636576829071551,1.1,1.89,14,1,"p14i218",2004
3,0.636576829071551,NA,1.89,NA,14,0,"p14i218",NA
1,NA,-0.127833371509885,NA,0.88,14,1,"p14i220",2003
2,-0.127833371509885,0.542324290825362,0.88,1.72,14,1,"p14i220",2004
3,0.542324290825362,0.438254930931155,1.72,1.55,14,1,"p14i220",2005
4,0.438254930931155,0.641853886172395,1.55,1.9,14,1,"p14i220",2006
5,0.641853886172395,0.810930216216329,1.9,2.25,14,1,"p14i220",2007
6,0.810930216216329,NA,2.25,NA,14,0,"p14i220",2008
1,NA,-0.22314355131421,NA,0.8,14,1,"p14i224",2003
2,-0.22314355131421,0.470003629245736,0.8,1.6,14,1,"p14i224",2004
3,0.470003629245736,0.662687973075237,1.6,1.94,14,1,"p14i224",2005
4,0.662687973075237,NA,1.94,NA,14,0,"p14i224",2006
1,NA,0.0295588022415444,NA,1.03,14,1,"p14i225",2003
2,0.0295588022415444,0.482426149244293,1.03,1.62,14,1,"p14i225",2004
3,0.482426149244293,0.810930216216329,1.62,2.25,14,1,"p14i225",2005
4,0.810930216216329,NA,2.25,NA,14,0,"p14i225",NA
1,NA,-0.0725706928348354,NA,0.93,14,1,"p14i226",2003
2,-0.0725706928348354,0.672944473242426,0.93,1.96,14,1,"p14i226",2004
3,0.672944473242426,NA,1.96,NA,14,0,"p14i226",NA
1,NA,0.0676586484738149,NA,1.07,14,1,"p14i241",2003
2,0.0676586484738149,0.609765571620894,1.07,1.84,14,1,"p14i241",2004
3,0.609765571620894,0.470003629245736,1.84,1.6,14,1,"p14i241",2005
4,0.470003629245736,0.500775287912489,1.6,1.65,14,1,"p14i241",2006
5,0.500775287912489,0.548121408509688,1.65,1.73,14,1,"p14i241",2007
6,0.548121408509688,0.548121408509688,1.73,1.73,14,1,"p14i241",2008
7,0.548121408509688,0.943905898907128,1.73,2.57,14,1,"p14i241",2009
8,0.943905898907128,NA,2.57,NA,14,0,"p14i241",2010
1,NA,-0.0618754037180875,NA,0.94,14,1,"p14i242",2003
2,-0.0618754037180875,0.470003629245736,0.94,1.6,14,1,"p14i242",2004
3,0.470003629245736,0.559615787935423,1.6,1.75,14,1,"p14i242",2005
4,0.559615787935423,0.615185639090233,1.75,1.85,14,1,"p14i242",2006
5,0.615185639090233,0.65232518603969,1.85,1.92,14,1,"p14i242",2007
6,0.65232518603969,0.65232518603969,1.92,1.92,14,1,"p14i242",2008
7,0.65232518603969,0.76080582903376,1.92,2.14,14,1,"p14i242",2009
8,0.76080582903376,0.470003629245736,2.14,1.6,14,1,"p14i242",2010
9,0.470003629245736,NA,1.6,NA,14,0,"p14i242",2011
1,NA,-0.139262067333508,NA,0.87,14,1,"p14i243",2003
2,-0.139262067333508,0.548121408509688,0.87,1.73,14,1,"p14i243",2004
3,0.548121408509688,0.438254930931155,1.73,1.55,14,1,"p14i243",2005
4,0.438254930931155,0.457424847038875,1.55,1.58,14,1,"p14i243",2006
5,0.457424847038875,0.378436435720245,1.58,1.46,14,1,"p14i243",2007
6,0.378436435720245,0.378436435720245,1.46,1.46,14,1,"p14i243",2008
7,0.378436435720245,NA,1.46,NA,14,0,"p14i243",2009
1,NA,0.0676586484738149,NA,1.07,14,1,"p14i244",2003
2,0.0676586484738149,0.576613364303994,1.07,1.78,14,1,"p14i244",2004
3,0.576613364303994,NA,1.78,NA,14,0,"p14i244",NA
1,NA,-0.0202027073175195,NA,0.98,14,1,"p14i247",2003
2,-0.0202027073175195,0.587786664902119,0.98,1.8,14,1,"p14i247",2004
3,0.587786664902119,NA,1.8,NA,14,0,"p14i247",NA
1,NA,0.215111379616945,NA,1.24,14,1,"p14i254",2003
2,0.215111379616945,0.482426149244293,1.24,1.62,14,1,"p14i254",2004
3,0.482426149244293,0.741937344729377,1.62,2.1,14,1,"p14i254",2005
4,0.741937344729377,0.76080582903376,2.1,2.14,14,1,"p14i254",2006
5,0.76080582903376,0.883767540168595,2.14,2.42,14,1,"p14i254",2007
6,0.883767540168595,0.883767540168595,2.42,2.42,14,1,"p14i254",2008
7,0.883767540168595,1.1314021114911,2.42,3.1,14,1,"p14i254",2009
8,1.1314021114911,1.16315080980568,3.1,3.2,14,1,"p14i254",2010
9,1.16315080980568,NA,3.2,NA,14,1,"p14i254",2011
10,NA,1.26694760348732,NA,3.55,14,1,"p14i254",2012
11,1.26694760348732,1.31908561142644,3.55,3.74,14,1,"p14i254",2013
12,1.31908561142644,NA,3.74,NA,14,1,"p14i254",2014
12,NA,NA,NA,NA,14,1,"p14i254",2015
14,NA,NA,NA,NA,14,1,"p14i254",2016
15,NA,NA,NA,NA,14,0,"p14i254",NA
1,NA,-0.415515443961666,NA,0.66,14,1,"p14i265",2003
2,-0.415515443961666,0.22314355131421,0.66,1.25,14,1,"p14i265",2004
3,0.22314355131421,0.262364264467491,1.25,1.3,14,1,"p14i265",2005
4,0.262364264467491,0.405465108108164,1.3,1.5,14,1,"p14i265",2006
5,0.405465108108164,0.385262400790645,1.5,1.47,14,1,"p14i265",2007
6,0.385262400790645,0.385262400790645,1.47,1.47,14,1,"p14i265",2008
7,0.385262400790645,NA,1.47,NA,14,0,"p14i265",2009
1,NA,-0.0512932943875506,NA,0.95,14,1,"p14i267",2003
2,-0.0512932943875506,0.631271776841858,0.95,1.88,14,1,"p14i267",2004
3,0.631271776841858,0.641853886172395,1.88,1.9,14,1,"p14i267",2005
4,0.641853886172395,0.993251773010283,1.9,2.7,14,1,"p14i267",2006
5,0.993251773010283,0.916290731874155,2.7,2.5,14,1,"p14i267",2007
6,0.916290731874155,0.916290731874155,2.5,2.5,14,1,"p14i267",2008
7,0.916290731874155,0.993251773010283,2.5,2.7,14,1,"p14i267",2009
8,0.993251773010283,1.28647402583768,2.7,3.62,14,1,"p14i267",2010
9,1.28647402583768,1.34807314829969,3.62,3.85,14,1,"p14i267",2011
10,1.34807314829969,1.43508452528932,3.85,4.2,14,1,"p14i267",2012
11,1.43508452528932,1.51732262352629,4.2,4.56,14,1,"p14i267",2013
12,1.51732262352629,NA,4.56,NA,14,1,"p14i267",2014
12,NA,NA,NA,NA,14,1,"p14i267",2015
14,NA,NA,NA,NA,14,1,"p14i267",2016
15,NA,NA,NA,NA,14,0,"p14i267",NA
1,NA,-0.0512932943875506,NA,0.95,14,1,"p14i269",2003
2,-0.0512932943875506,0.357674444271816,0.95,1.43,14,1,"p14i269",2004
3,0.357674444271816,0.500775287912489,1.43,1.65,14,1,"p14i269",2005
4,0.500775287912489,0.657520002916794,1.65,1.93,14,1,"p14i269",2006
5,0.657520002916794,0.741937344729377,1.93,2.1,14,1,"p14i269",2007
6,0.741937344729377,0.741937344729377,2.1,2.1,14,1,"p14i269",2008
7,0.741937344729377,1.18172719537862,2.1,3.26,14,1,"p14i269",2009
8,1.18172719537862,1.31908561142644,3.26,3.74,14,1,"p14i269",2010
9,1.31908561142644,1.33500106673234,3.74,3.8,14,1,"p14i269",2011
10,1.33500106673234,1.38629436111989,3.8,4,14,1,"p14i269",2012
11,1.38629436111989,1.39376637595859,4,4.03,14,1,"p14i269",2013
12,1.39376637595859,NA,4.03,NA,14,1,"p14i269",2014
13,NA,NA,NA,NA,14,1,"p14i269",2015
14,NA,NA,NA,NA,14,1,"p14i269",2016
15,NA,NA,NA,NA,14,0,"p14i269",NA
1,NA,-1.10866262452161,NA,0.33,14,1,"p14i280",2003
2,-1.10866262452161,-0.755022584278033,0.33,0.47,14,1,"p14i280",2004
3,-0.755022584278033,-0.916290731874155,0.47,0.4,14,1,"p14i280",2005
4,-0.916290731874155,-0.798507696217772,0.4,0.45,14,1,"p14i280",2006
5,-0.798507696217772,-0.867500567704723,0.45,0.42,14,1,"p14i280",2007
6,-0.867500567704723,-0.867500567704723,0.42,0.42,14,1,"p14i280",2008
7,-0.867500567704723,-0.798507696217772,0.42,0.45,14,1,"p14i280",2009
8,-0.798507696217772,NA,0.45,NA,14,0,"p14i280",2010
1,NA,-1.13943428318836,NA,0.32,14,1,"p14i282",2003
2,-1.13943428318836,-0.616186139423817,0.32,0.54,14,1,"p14i282",2004
3,-0.616186139423817,-0.693147180559945,0.54,0.5,14,1,"p14i282",2005
4,-0.693147180559945,-0.653926467406664,0.5,0.52,14,1,"p14i282",2006
5,-0.653926467406664,NA,0.52,NA,14,0,"p14i282",2007
1,NA,-0.63487827243597,NA,0.53,14,1,"p14i3",2003
2,-0.63487827243597,0.593326845277734,0.53,1.81,14,1,"p14i3",2004
3,0.593326845277734,0.693147180559945,1.81,2,14,1,"p14i3",2005
4,0.693147180559945,0.657520002916794,2,1.93,14,1,"p14i3",2006
5,0.657520002916794,0.741937344729377,1.93,2.1,14,1,"p14i3",2007
6,0.741937344729377,NA,2.1,NA,14,0,"p14i3",2008
1,NA,0.198850858745165,NA,1.22,14,1,"p14i30",2003
2,0.198850858745165,0.559615787935423,1.22,1.75,14,1,"p14i30",2004
3,0.559615787935423,0.741937344729377,1.75,2.1,14,1,"p14i30",2005
4,0.741937344729377,0.806475865866949,2.1,2.24,14,1,"p14i30",2006
5,0.806475865866949,0.887891257352457,2.24,2.43,14,1,"p14i30",2007
6,0.887891257352457,NA,2.43,NA,14,1,"p14i30",2008
7,NA,0.587786664902119,NA,1.8,14,1,"p14i30",2009
8,0.587786664902119,NA,1.8,NA,14,0,"p14i30",2010
2,-0.204604761932292,-0.105360515657826,0.814969359680304,0.9,14,1,"p14i411",2004
3,-0.105360515657826,0.405465108108164,0.9,1.5,14,1,"p14i411",2005
4,0.405465108108164,0.285178942233662,1.5,1.33,14,1,"p14i411",2006
5,0.285178942233662,0.482426149244293,1.33,1.62,14,1,"p14i411",2007
6,0.482426149244293,0.482426149244293,1.62,1.62,14,1,"p14i411",2008
7,0.482426149244293,0.871293365943419,1.62,2.39,14,1,"p14i411",2009
8,0.871293365943419,NA,2.39,NA,14,0,"p14i411",2010
2,-0.133891724452079,-0.0408219945202552,0.87468476644864,0.96,14,1,"p14i475",2004
3,-0.0408219945202552,-0.510825623765991,0.96,0.6,14,1,"p14i475",2005
4,-0.510825623765991,NA,0.6,NA,14,0,"p14i475",2006
2,-0.078261919433221,0.00995033085316809,0.924722192109527,1.01,14,1,"p14i481",2004
3,0.00995033085316809,0.300104592450338,1.01,1.35,14,1,"p14i481",2005
4,0.300104592450338,0.148420005118273,1.35,1.16,14,1,"p14i481",2006
5,0.148420005118273,0.336472236621213,1.16,1.4,14,1,"p14i481",2007
6,0.336472236621213,0.336472236621213,1.4,1.4,14,1,"p14i481",2008
7,0.336472236621213,0.405465108108164,1.4,1.5,14,1,"p14i481",2009
8,0.405465108108164,NA,1.5,NA,14,0,"p14i481",2010
1,NA,-0.287682072451781,NA,0.75,14,1,"p14i53",2003
2,-0.287682072451781,0.641853886172395,0.75,1.9,14,1,"p14i53",2004
3,0.641853886172395,0.667829372575655,1.9,1.95,14,1,"p14i53",2005
4,0.667829372575655,0.693147180559945,1.95,2,14,1,"p14i53",2006
5,0.693147180559945,0.896088024556636,2,2.45,14,1,"p14i53",2007
6,0.896088024556636,1.04380405217311,2.45,2.84,14,1,"p14i53",2008
7,1.04380405217311,NA,2.84,NA,14,0,"p14i53",2009
1,NA,-0.162518929497775,NA,0.85,14,1,"p14i54",2003
2,-0.162518929497775,0.470003629245736,0.85,1.6,14,1,"p14i54",2004
3,0.470003629245736,0.524728528934982,1.6,1.69,14,1,"p14i54",2005
4,0.524728528934982,0.53062825106217,1.69,1.7,14,1,"p14i54",2006
5,0.53062825106217,0.85015092936961,1.7,2.34,14,1,"p14i54",2007
6,0.85015092936961,NA,2.34,NA,14,0,"p14i54",2008
3,-0.127379553285696,0.322083499169113,0.880399450669428,1.38,14,1,"p14i546",2005
4,0.322083499169113,-0.127833371509885,1.38,0.88,14,1,"p14i546",2006
5,-0.127833371509885,NA,0.88,NA,14,0,"p14i546",2007
1,NA,0.262364264467491,NA,1.3,14,1,"p14i57",2003
2,0.262364264467491,0.916290731874155,1.3,2.5,14,1,"p14i57",2004
3,0.916290731874155,0.78845736036427,2.5,2.2,14,1,"p14i57",2005
4,0.78845736036427,0.974559639998131,2.2,2.65,14,1,"p14i57",2006
5,0.974559639998131,1.04731899428056,2.65,2.85,14,1,"p14i57",2007
6,1.04731899428056,1.04731899428056,2.85,2.85,14,1,"p14i57",2008
7,1.04731899428056,1.17865499634165,2.85,3.25,14,1,"p14i57",2009
8,1.17865499634165,1.30833281965018,3.25,3.7,14,1,"p14i57",2010
9,1.30833281965018,NA,3.7,NA,14,0,"p14i57",NA
1,NA,-0.27443684570176,NA,0.76,14,1,"p14i6",2003
2,-0.27443684570176,0.518793793415168,0.76,1.68,14,1,"p14i6",2004
3,0.518793793415168,0.587786664902119,1.68,1.8,14,1,"p14i6",2005
4,0.587786664902119,0.641853886172395,1.8,1.9,14,1,"p14i6",2006
5,0.641853886172395,0.78845736036427,1.9,2.2,14,1,"p14i6",2007
6,0.78845736036427,NA,2.2,NA,14,0,"p14i6",2008
1,NA,0.0676586484738149,NA,1.07,14,1,"p14i60",2003
2,0.0676586484738149,0.598836501088704,1.07,1.82,14,1,"p14i60",2004
3,0.598836501088704,0.667829372575655,1.82,1.95,14,1,"p14i60",2005
4,0.667829372575655,0.667829372575655,1.95,1.95,14,1,"p14i60",2006
5,0.667829372575655,1.01160091167848,1.95,2.75,14,1,"p14i60",2007
6,1.01160091167848,1.07500242302898,2.75,2.93,14,1,"p14i60",2008
7,1.07500242302898,1.30833281965018,2.93,3.7,14,1,"p14i60",2009
8,1.30833281965018,1.30833281965018,3.7,3.7,14,1,"p14i60",2010
9,1.30833281965018,1.33500106673234,3.7,3.8,14,1,"p14i60",2011
10,1.33500106673234,1.28093384546206,3.8,3.6,14,1,"p14i60",2012
11,1.28093384546206,NA,3.6,NA,14,0,"p14i60",2013
1,NA,-0.82098055206983,NA,0.44,14,1,"p14i7",2003
2,-0.82098055206983,-0.385662480811985,0.44,0.68,14,1,"p14i7",2004
3,-0.385662480811985,-0.579818495252942,0.68,0.56,14,1,"p14i7",2005
4,-0.579818495252942,NA,0.56,NA,14,0,"p14i7",2006
1,NA,-0.3147107448397,NA,0.73,14,1,"p14i8",2003
2,-0.3147107448397,0.536493370514568,0.73,1.71,14,1,"p14i8",2004
3,0.536493370514568,0.559615787935423,1.71,1.75,14,1,"p14i8",2005
4,0.559615787935423,0.615185639090233,1.75,1.85,14,1,"p14i8",2006
5,0.615185639090233,0.936093359170335,1.85,2.55,14,1,"p14i8",2007
6,0.936093359170335,NA,2.55,NA,14,0,"p14i8",2008
1,NA,-0.3147107448397,NA,0.73,14,1,"p14i89",2003
2,-0.3147107448397,0.405465108108164,0.73,1.5,14,1,"p14i89",2004
3,0.405465108108164,0.559615787935423,1.5,1.75,14,1,"p14i89",2005
4,0.559615787935423,0.806475865866949,1.75,2.24,14,1,"p14i89",2006
5,0.806475865866949,0.916290731874155,2.24,2.5,14,1,"p14i89",2007
6,0.916290731874155,0.916290731874155,2.5,2.5,14,1,"p14i89",2008
7,0.916290731874155,1.14740245283754,2.5,3.15,14,1,"p14i89",2009
8,1.14740245283754,1.22377543162212,3.15,3.4,14,1,"p14i89",2010
9,1.22377543162212,NA,3.4,NA,14,0,"p14i89",NA
1,NA,-0.198450938723838,NA,0.82,14,1,"p14i90",2003
2,-0.198450938723838,0.29266961396282,0.82,1.34,14,1,"p14i90",2004
3,0.29266961396282,0.53062825106217,1.34,1.7,14,1,"p14i90",2005
4,0.53062825106217,0.802001585472027,1.7,2.23,14,1,"p14i90",2006
5,0.802001585472027,0.993251773010283,2.23,2.7,14,1,"p14i90",2007
6,0.993251773010283,1.06471073699243,2.7,2.9,14,1,"p14i90",2008
7,1.06471073699243,1.19392246847243,2.9,3.3,14,1,"p14i90",2009
8,1.19392246847243,1.25276296849537,3.3,3.5,14,1,"p14i90",2010
9,1.25276296849537,1.25276296849537,3.5,3.5,14,1,"p14i90",2011
10,1.25276296849537,NA,3.5,NA,14,0,"p14i90",NA
1,NA,0.131028262406404,NA,1.14,14,1,"p14i98",2003
2,0.131028262406404,0.896088024556636,1.14,2.45,14,1,"p14i98",2004
3,0.896088024556636,0.8754687373539,2.45,2.4,14,1,"p14i98",2005
4,0.8754687373539,0.993251773010283,2.4,2.7,14,1,"p14i98",2006
5,0.993251773010283,1.19392246847243,2.7,3.3,14,1,"p14i98",2007
6,1.19392246847243,1.19392246847243,3.3,3.3,14,1,"p14i98",2008
7,1.19392246847243,1.30833281965018,3.3,3.7,14,1,"p14i98",2009
8,1.30833281965018,1.52605630349505,3.7,4.6,14,1,"p14i98",2010
9,1.52605630349505,1.52605630349505,4.6,4.6,14,1,"p14i98",2011
10,1.52605630349505,NA,4.6,NA,14,0,"p14i98",NA
11,1.11768819264334,1.22671229129543,3.05777703447616,3.41,14,1,"p14iJ32",2013
12,1.22671229129543,NA,3.41,NA,14,1,"p14iJ32",2014
12,NA,NA,NA,NA,14,1,"p14iJ32",2015
14,NA,NA,NA,NA,14,1,"p14iJ32",2016
15,NA,NA,NA,NA,14,0,"p14iJ32",NA
14,-1.52393437471439,-1.04982212449868,0.217853082970595,0.35,14,1,"p14iX138",2016
15,-1.04982212449868,NA,0.35,NA,14,0,"p14iX138",NA
7,NA,0.832909122935104,NA,2.3,15,1,"p15i165",2003
8,0.832909122935104,0.756121979721334,2.3,2.13,15,1,"p15i165",2004
9,0.756121979721334,0.378436435720245,2.13,1.46,15,1,"p15i165",2005
10,0.378436435720245,0.300104592450338,1.46,1.35,15,1,"p15i165",2006
11,0.300104592450338,NA,1.35,NA,15,0,"p15i165",2007
10,-1.27685767226789,-1.20397280432594,0.278912358913159,0.3,15,1,"p15i333",2006
11,-1.20397280432594,NA,0.3,NA,15,0,"p15i333",2007
14,-0.274045299852123,0.122217632724249,0.760297633110426,1.13,15,1,"p15iU99",2010
15,0.122217632724249,0.157003748809665,1.13,1.17,15,1,"p15iU99",2011
16,0.157003748809665,NA,1.17,NA,15,0,"p15iU99",2012
63,-0.940578179177623,-1.20397280432594,0.390402047757052,0.3,16,1,"p16i268 Mimosa",2006
64,-1.20397280432594,-1.20397280432594,0.3,0.3,16,1,"p16i268 Mimosa",2007
65,-1.20397280432594,NA,0.3,NA,16,0,"p16i268 Mimosa",2008
63,-0.940578179177623,-1.20397280432594,0.390402047757052,0.3,16,1,"p16i269 Mimosa",2006
64,-1.20397280432594,-1.04982212449868,0.3,0.35,16,1,"p16i269 Mimosa",2007
65,-1.04982212449868,NA,0.35,NA,16,1,"p16i269 Mimosa",2008
66,NA,NA,NA,NA,16,0,"p16i269 Mimosa",2009
61,-1.11212652286965,-0.616186139423817,0.328858891028861,0.54,17,1,"p17iU129",2010
62,-0.616186139423817,NA,0.54,NA,17,0,"p17iU129",2011
61,-1.39133185308731,-0.843970070294529,0.248743793729136,0.43,17,1,"p17iU134",2010
62,-0.843970070294529,NA,0.43,NA,17,0,"p17iU134",NA
23,NA,0.482426149244293,NA,1.62,2,1,"p2i137",2003
24,0.482426149244293,0.518793793415168,1.62,1.68,2,1,"p2i137",2004
25,0.518793793415168,0.65232518603969,1.68,1.92,2,1,"p2i137",2005
26,0.65232518603969,0.488580014818671,1.92,1.63,2,1,"p2i137",2006
27,0.488580014818671,0.53062825106217,1.63,1.7,2,1,"p2i137",2007
