RUID,UID,Census,Set,SubSet,PlotCode,Plot,Tra,Qua,Crit,Sample,Tag,Species,PosX,PosY,Sup,Rep,F x R,# R,OBSERVACIONES,CAR,RecrYr,DeadYr,ExcYr,RincYr,Height,CovD1,CovD2,DBH01,DBH02,DBH03,DBH04,DBH05,DBH06,DBH07,DBH08,DBH09,DBH10,DBH11,DBH12,DBH13,DBH14,DBH15,DBH16,DBH17,DBH18,DBH19,DBH20,DBH21,DBH22,DBH23,DBH24,DBH25,DBH26,DBH27,DBH28,DBH29,DBH30,minDBH,maxDBH,Basal.cm2/plot,Basal.m2/ha,Cob.m2/plot,Cob.m2/ha,Dens.ha,Rec.ha,Mu.ha,Stems,Observaciones anuales,Historial de objeto
22811416,228114,2016,SecCan,NA,SC13,ESS,2,2,A,400,764,Mimosa acantholoba,4.8,7.56,1,1,71,4,,,,,,,7.77,4.8,4.5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,48,1809.55736846772,4.5238934211693,16.9646003293849,424.115008234622,25,0,0,1,,
22818316,228183,2016,SecCan,NA,SC13,ESS,2,3,B,400,774,Mimosa acantholoba,0.98,10.97,1,0,,,,,,,,,8,4.5,4.2,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,12.1,114.99014510302,0.287475362757551,14.8440252882118,371.100632205294,25,0,0,1,,
22827516,228275,2016,SecCan,NA,SC13,ESS,2,3,B,400,775,Mimosa acantholoba,4.15,13.5,1,1,7,4,,,,,,,7.08,3.03,1.7,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,9.6,72.3822947387088,0.180955736846772,4.04558593966026,101.139648491506,25,0,0,1,,
22831216,228312,2016,SecCan,NA,SC13,ESS,2,4,A,400,779,Mimosa acantholoba,3.94,15.93,1,M,,,,,2004,,,,6.56,5.7,3.4,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,9.8,75.429639612691,0.188574099031727,15.2210164066426,380.525410166064,25,0,0,1,,
22836716,228367,2016,SecCan,NA,SC13,ESS,2,4,A,400,783,Mimosa acantholoba,2.55,18.9,1,0,,,,,,,,,4.6,4.5,1.69,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,11.5,103.868907109313,0.259672267773281,5.97295303263759,149.32382581594,25,0,0,1,,
22840416,228404,2016,SecCan,NA,SC13,ESS,3,1,A,400,787,Mimosa acantholoba,1.05,0.9,1,0,,,,,,,,,7.02,5.7,3.7,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,12.6,124.689812420979,0.311724531052447,16.5640472660522,414.101181651305,25,0,0,1,,
22844216,228442,2016,SecCan,NA,SC13,ESS,3,1,A,400,794,Mimosa acantholoba,1.07,2.56,1,M,,,,,2005,,,,5.33,5.25,3,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,9.9,76.9768739945839,0.19244218498646,12.3700210735098,309.250526837745,25,0,0,1,,
22846616,228466,2016,SecCan,NA,SC13,ESS,3,1,A,400,791,Mimosa acantholoba,3.52,3.5,1,M,,,,,,,,,7.55,3.64,2.7,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,10.4,84.948665353068,0.21237166338267,7.71889314987012,192.972328746753,25,0,0,1,,
22847316,228473,2016,SecCan,NA,SC13,ESS,3,1,A,400,789,Mimosa acantholoba,4.9,3.56,1,M,,,,,2005,,,,5.7,2.5,3.2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,8.7,59.4467869875528,0.148616967468882,6.28318530717959,157.07963267949,25,0,0,1,,
22850316,228503,2016,SecCan,NA,SC13,ESS,3,2,B,200,797,Mimosa acantholoba,2.3,5.1,1,M,,,,,2011,,,,4.9,3,2.6,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,3.9,11.9459060652752,0.059729530326376,6.1261056745001,306.305283725005,50,0,0,1,,
22857216,228572,2016,SecCan,NA,SC13,ESS,3,2,B,400,798,Mimosa acantholoba,3.18,6.5,1,0,,,,,,,,,7.14,3,2.7,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,9.9,76.9768739945839,0.19244218498646,6.36172512351933,159.043128087983,25,0,0,1,,
22866416,228664,2016,SecCan,NA,SC13,ESS,3,2,B,400,802,Mimosa acantholoba,0.5,9.7,1,M,,,,,,,,,6.15,2.6,1.85,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,7.1,39.5919214168654,0.098979803542163,3.77776516594173,94.4441291485432,25,0,0,1,,
22869516,228695,2016,SecCan,NA,SC13,ESS,3,3,A,400,806,Mimosa acantholoba,4.31,10.15,1,M,,,,,,,,,6.2,4.2,3.4,9.4,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,17.3,304.459598041021,0.761148995102552,11.2154857733156,280.387144332889,25,0,0,2,,
22899216,228992,2016,SecCan,NA,SC13,ESS,3,3,A,400,804,Mimosa acantholoba,0.35,10.54,1,1,21,6,,,2014,,2015,2016,4.1,1.3,1.2,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,5.6,24.630086404144,0.06157521601036,1.22522113490002,30.6305283725005,25,0,0,1,Reincluido 2016. No está muerto. Diámetro reubicado.,
22870116,228701,2016,SecCan,NA,SC13,ESS,3,3,A,ERR,805,Mimosa acantholoba,0.06,10.66,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,E.SAMPLE,0,E.SAMPLE,#VALUE!,#VALUE!,0,0,,
22872516,228725,2016,SecCan,NA,SC13,ESS,3,3,A,400,808,Mimosa acantholoba,4.26,14.8,1,M,,,,,2006,,,,3.35,1.32,0.83,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.3,41.85386812745,0.104634670318625,0.860482227818244,21.5120556954561,25,0,0,1,,
22873216,228732,2016,SecCan,NA,SC13,ESS,3,3,A,400,807,Mimosa acantholoba,4.8,14.97,1,1,98,4,,,,,,,5.62,3.61,3.6,7.2,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,11.9,151.935274709236,0.379838186773091,10.2070345315132,255.175863287831,25,0,0,2,,
22875616,228756,2016,SecCan,NA,SC13,ESS,3,4,C,100,810,Mimosa acantholoba,2.08,15.63,1,0,,,,,,,2015,2016,2.8,1.1,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.785398163397448,0.007853981633974,0.777544181763474,77.7544181763474,100,0,0,1,Reincluido 2016,
22885516,228855,2016,SecCan,NA,SC13,ESS,3,4,C,400,821,Mimosa acantholoba,2.75,16.8,1,M,,,,,,,,,3.31,6.5,1,2.8,2.2,15,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,15,187.804408831598,0.469511022078995,5.10508806208341,127.627201552085,25,0,0,4,,
22905016,229050,2016,SecCan,NA,SC13,ESS,4,1,B,200,825,Mimosa acantholoba,0.9,1.5,1,0,,,,,,,,,2.09,2.53,1.89,3.1,2.7,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,3.1,19.4307505624529,0.097153752812264,3.75553839791758,187.776919895879,50,0,0,3,"SP = Bonellia macrocarpa. Revisar registro, DAPs no coinciden.",
22911116,229111,2016,SecCan,NA,SC13,ESS,4,1,B,400,830,Mimosa acantholoba,2.35,4.94,1,0,,,,,,,,,6.29,2.9,3.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.3,54.1060794764502,0.135265198691126,7.51626042371358,187.906510592839,25,0,0,1,,
22912816,229128,2016,SecCan,NA,SC13,ESS,4,2,A,400,831,Mimosa acantholoba,2.8,5.1,1,0,,,,,2006,,,,5.9,2.4,1.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,38.484510006475,0.096211275016187,2.82743338823081,70.6858347057703,25,0,0,1,,
22916616,229166,2016,SecCan,NA,SC13,ESS,4,2,A,400,837,Mimosa acantholoba,4.96,8.25,1,M,,,,,2005,,,,5.84,6.4,4.4,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,14.5,165.129963854314,0.412824909635784,22.1168122812721,552.920307031804,25,0,0,1,,
22918016,229180,2016,SecCan,NA,SC13,ESS,4,2,A,400,835,Mimosa acantholoba,2.4,9.38,1,0,,,,,,,,,6.85,7.3,3.32,9.9,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,9.9,104.316584062449,0.260791460156123,19.0349098881006,475.872747202514,25,0,0,2,,
22919716,229197,2016,SecCan,NA,SC13,ESS,4,2,A,400,834,Mimosa acantholoba,0.6,9.52,1,M,,,,,,,,,8.34,5.6,2.97,9.4,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,9.4,105.714592793297,0.264286481983241,13.0627422536264,326.568556340659,25,0,0,2,Moribundo,
22921016,229210,2016,SecCan,NA,SC13,,4,3,C,400,838,Mimosa acantholoba,4.44,10.4,1,,,,,,,,,,4.7,2.47,1.8,8.3,11.3,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,11.3,177.29578140534,0.44323945351335,3.49188023446506,87.2970058616264,25,0,0,3,,
22929616,229296,2016,SecCan,NA,SC13,ESS,4,3,C,100,841,Mimosa acantholoba,4.07,12.69,1,0,,,,,,,2010,2012,2.13,1.6,1.28,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,1.32732289614169,0.013273228961417,1.60849543863797,160.849543863797,100,0,0,1,,
22932616,229326,2016,SecCan,NA,SC13,ESS,4,3,C,400,842,Mimosa acantholoba,4.68,14.42,1,0,,,,,,,,,5.8,3.1,3.5,9.9,5.2,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,9.9,101.049327702716,0.252623319256789,8.52157007286231,213.039251821558,25,0,0,3,,
22941816,229418,2016,SecCan,NA,SC13,ESS,4,4,A,400,846,Mimosa acantholoba,2.9,15.05,1,1,3,5,,,,,,,6.1,5.2,4.8,14.1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14.1,194.629518871522,0.486573797178804,19.6035381584003,490.088453960008,25,0,0,2,,
22950016,229500,2016,SecCan,NA,SC14,TOB,1,1,A,400,339,Mimosa acantholoba,2.4,2.55,1,M,,,,,2012,,,,5.59,2.9,3.7,6,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,6,54.6951280989983,0.136737820247496,8.42732229325462,210.683057331366,25,0,0,2,,
23428316,234283,2016,SecCan,NA,SC14,TOB,1,1,A,400,340,Mimosa acantholoba,2.75,2.65,1,M,,,,,2015,,,,5.9,3.3,2.2,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,5.3,22.0618344098343,0.055154586024586,5.70199066626548,142.549766656637,25,0,0,1,TAG = 340,
22959316,229593,2016,SecCan,NA,SC14,TOB,1,2,C,200,348,Mimosa acantholoba,3.68,5.63,1,M,,,,,2005,,,,4.5,2.5,1.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.7,10.7521008569111,0.053760504284555,2.35619449019234,117.809724509617,50,0,0,1,,
22965416,229654,2016,SecCan,NA,SC14,TOB,1,2,C,200,347,Mimosa acantholoba,1.6,6.3,1,0,,,,,2005,,,,4.67,3.24,2.54,3.2,3.5,2.8,3.9,2.4,2.1,,,,,,,,,,,,,,,,,,,,,,,,,2.1,3.9,43.7545316828719,0.218772658414359,6.46351272549564,323.175636274782,50,0,0,6,,
22966116,229661,2016,SecCan,NA,SC14,TOB,1,2,C,400,349,Mimosa acantholoba,4.52,6.75,1,0,,,,,2005,,,,4.85,1.9,2.1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,19.6349540849362,0.049087385212341,3.13373867195582,78.3434667988955,25,0,0,1,,
22969216,229692,2016,SecCan,NA,SC14,TOB,1,2,C,400,350,Mimosa acantholoba,4.8,7.4,1,M,,,,,2005,,,,4.45,2.6,2.3,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5.5,23.7582944427728,0.059395736106932,4.69668101711674,117.417025427919,25,0,0,1,,
22970816,229708,2016,SecCan,NA,SC14,TOB,1,2,C,200,353,Mimosa acantholoba,3.2,7.89,1,M?,,,,,2005,,,,5,1.8,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,12.5663706143592,0.062831853071796,1.41371669411541,70.6858347057703,50,0,0,1,"Checar si es el mismo que 352. En los formatos de 2016, decía que estaba muerto, pero tenía medidas. Verificar si está muerto o no.",
22977716,229777,2016,SecCan,NA,SC14,TOB,1,2,C,200,363,Mimosa acantholoba,2.3,9.3,1,M,,,,,2006,,,,4.31,2.75,1.8,3.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.3,15.6215694699752,0.078107847349876,3.88772090881737,194.386045440868,50,0,0,2,,
22978416,229784,2016,SecCan,NA,SC14,TOB,1,2,C,200,364,Mimosa acantholoba,4.45,9.5,1,M,,,,,2005,,,,3.61,3.9,2,4.1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,4.1,17.3572994110836,0.086786497055418,6.1261056745001,306.305283725005,50,0,0,2,,
22946316,229463,2016,SecCan,NA,SC14,TOB,1,3,B,200,367,Mimosa acantholoba,0.3,11.63,1,M,,,,,2010,,,,4.66,2.5,2.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.7,10.7521008569111,0.053760504284555,4.31968989868597,215.984494934298,50,0,0,1,,
22982116,229821,2016,SecCan,NA,SC14,TOB,1,3,B,400,370,Mimosa acantholoba,4.8,11.7,1,M,,,,,2007,,,,4.53,2.8,1.84,5.5,3.7,4.1,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,5.5,53.0222300109617,0.132555575027404,4.04637133782365,101.159283445591,25,0,0,4,,
22983816,229838,2016,SecCan,NA,SC14,TOB,1,3,B,ERR,369,Mimosa acantholoba,1,11.75,1,NO ENCONTRADO,,,,,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,E.SAMPLE,0,E.SAMPLE,#VALUE!,#VALUE!,0,0,,
22990616,229906,2016,SecCan,NA,SC14,TOB,1,4,A,400,376,Mimosa acantholoba,0.55,17.9,1,M?,,,,,2014,,,,5,3.44,6.61,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5.5,23.7582944427728,0.059395736106932,17.8586975985965,446.467439964914,25,0,0,1,,
22993716,229937,2016,SecCan,NA,SC14,TOB,2,1,C,200,378,Mimosa acantholoba,3.2,1.2,1,M?,,,,,2005,,,,4.46,2.5,1.9,3.9,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,4.1,25.1484491919863,0.125742245959931,3.73064127613788,186.532063806894,50,0,0,2,,
22995116,229951,2016,SecCan,NA,SC14,TOB,2,1,C,200,379,Mimosa acantholoba,4.55,1.7,1,M,,,,,2005,,,,4.5,2.2,1.6,3.3,2.7,3.9,1.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,3.9,38.6808595473243,0.193404297736622,2.76460153515902,138.230076757951,50,0,0,5,,
22997516,229975,2016,SecCan,NA,SC14,TOB,2,1,C,400,380,Mimosa acantholoba,2.13,2.35,1,M,,,,,2005,,,,5.1,1.5,1.6,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,5.9,27.3397100678652,0.068349275169663,1.88495559215388,47.1238898038469,25,0,0,1,,
22998216,229982,2016,SecCan,NA,SC14,TOB,2,1,C,400,381,Mimosa acantholoba,3.5,2.4,1,M,,,,,2005,,,,5.75,2.2,1,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.4,22.9022104446696,0.057255526111674,1.72787595947439,43.1968989868597,25,0,0,1,,
23004916,230049,2016,SecCan,NA,SC14,TOB,2,1,C,200,384,Mimosa acantholoba,3.3,4.65,1,M,,,,,2005,,,,3.5,0.61,0.34,3.2,3.9,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,3.9,26.5935818126376,0.132967909063188,0.162891579088631,8.14457895443154,50,0,0,3,,
23006316,230063,2016,SecCan,NA,SC14,TOB,2,1,C,200,385,Mimosa acantholoba,3.95,4.78,1,M,,,,,2005,,,,4.74,2.2,4.4,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,4.7,17.3494454294496,0.086747227147248,7.6026542216873,380.132711084365,50,0,0,1,,
23012416,230124,2016,SecCan,NA,SC14,TOB,2,2,B,200,390,Mimosa acantholoba,3.1,9.88,1,M,,,,,2011,,,,4.04,2.3,1.15,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,15.9043128087983,0.079521564043992,2.07737814218625,103.868907109313,50,0,0,1,Revisar DAP1 2015 (4.5 cm),
23014816,230148,2016,SecCan,NA,SC14,TOB,2,3,A,400,392,Mimosa acantholoba,2.46,14,1,1,20,1,"Estaba cerca y lo pude contar completo, además eran pocos",,2012,,,,4.61,3.7,2.1,5.7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.7,45.1525404137193,0.112881351034298,6.10254372959817,152.563593239954,25,0,0,2,"Revisar si el DAP 2 estaba en anios pasados. Estaba marcado, pero no tenía medida.",
23016216,230162,2016,SecCan,NA,SC14,TOB,2,4,A,400,394,Mimosa acantholoba,0.79,16.65,1,1,44,3,,,2012,,,,4.92,2.47,1.74,5.6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.6,44.2650404890802,0.1106626012227,3.37548422664955,84.3871056662388,25,0,0,2,,
23017916,230179,2016,SecCan,NA,SC14,TOB,2,4,A,400,395,Mimosa acantholoba,0.44,18.05,1,M,,,,,2012,,,,5.76,4.5,2.5,6.5,6.3,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,6.5,88.9856119129309,0.222464029782327,8.83572933822129,220.893233455532,25,0,0,3,,
23018616,230186,2016,SecCan,NA,SC14,TOB,2,4,A,ERR,397,Mimosa acantholoba,3.59,18.62,1,M,,,,,2012,,,,5.2,3.3,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,E.SAMPLE,15.2917022413483,E.SAMPLE,#VALUE!,#VALUE!,0,0,,
23019316,230193,2016,SecCan,NA,SC14,TOB,2,4,A,400,396,Mimosa acantholoba,3.26,19.03,1,M,,,,,2012,,,,4.96,3.84,2.26,6,4.7,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,6,68.5259897564274,0.171314974391068,6.81599942122841,170.39998553071,25,0,0,3,,
23020916,230209,2016,SecCan,NA,SC14,TOB,3,1,A,400,398,Mimosa acantholoba,2.8,1.1,1,M,,,,,2012,,,,5.7,3.4,3.3,5.3,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,6.6,56.2737784074272,0.140684446018568,8.81216739331937,220.304184832984,25,0,0,2,,
23023016,230230,2016,SecCan,NA,SC14,TOB,3,1,A,400,400,Mimosa acantholoba,2.61,4.35,1,0,,,,,2013,,,,4.37,2.2,1.63,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,5.3,22.0618344098343,0.055154586024586,2.81643781394325,70.4109453485813,25,0,0,1,,
23025416,230254,2016,SecCan,NA,SC14,TOB,3,2,B,200,402,Mimosa acantholoba,4.4,5.35,1,0,,,,,2009,,,,3.9,2.4,2.2,3.2,3.7,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,4.3,33.3165900913198,0.166582950456599,4.14690230273853,207.345115136926,50,0,0,3,,
23026116,230261,2016,SecCan,NA,SC14,TOB,3,2,B,200,404,Mimosa acantholoba,1.05,5.58,1,0,,,,,2013,,,,3.6,1.54,1.03,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.7,5.7255526111674,0.028627763055837,1.24579856678103,62.2899283390516,50,0,0,1,,
23030816,230308,2016,SecCan,NA,SC14,TOB,3,2,B,200,406,Mimosa acantholoba,0.16,8.76,1,M,,,,,2013,,,,3.97,1.02,1.31,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.3,8.55298599939821,0.042764929996991,1.04944902593167,52.4724512965835,50,0,0,1,,
23021616,230216,2016,SecCan,NA,SC14,TOB,3,3,C,200,410,Mimosa acantholoba,3.2,12.35,1,M,,,,,2009,,,,4.1,2,1.7,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,4.4,15.2053084433746,0.076026542216873,2.67035375555132,133.517687777566,50,0,0,1,,
23036016,230360,2016,SecCan,NA,SC14,TOB,3,3,C,200,411,Mimosa acantholoba,2,12.45,1,M,,,,,2009,,,,4.4,1.6,1.3,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,4.4,15.2053084433746,0.076026542216873,1.63362817986669,81.6814089933346,50,0,0,1,,
23048316,230483,2016,SecCan,NA,SC14,TOB,3,3,C,200,415,Mimosa acantholoba,0.46,12.75,1,M,,,,,2011,,,,4.3,1,0.7,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.4,9.0792027688745,0.045396013844373,0.549778714378214,27.4889357189107,50,0,0,1,,
23042116,230421,2016,SecCan,NA,SC14,TOB,3,3,C,200,417,Mimosa acantholoba,0.26,14.15,1,M,,,,,2005,,,,4,1.3,1.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,12.5663706143592,0.062831853071796,1.42942465738336,71.4712328691678,50,0,0,1,,
23043816,230438,2016,SecCan,NA,SC14,TOB,3,3,C,200,418,Mimosa acantholoba,1.04,14.25,1,M,,,,,2005,,,,3.9,1.4,1.3,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.7,10.7521008569111,0.053760504284555,1.42942465738336,71.4712328691678,50,0,0,1,,
23045216,230452,2016,SecCan,NA,SC14,TOB,3,3,C,200,420,Mimosa acantholoba,1.38,14.58,1,M,,,,,2005,,,,4,2.7,2.1,3.8,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.8,19.383626672649,0.096918133363245,4.45320758646353,222.660379323177,50,0,0,2,,
23051316,230513,2016,SecCan,NA,SC14,TOB,3,4,A,400,426,Mimosa acantholoba,0.01,17.67,1,M?,,,,,2012,,,,4.95,3,2.29,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.5,33.1830724035422,0.082957681008856,5.39568538254047,134.892134563512,25,0,0,1,,
23054416,230544,2016,SecCan,NA,SC14,TOB,4,1,C,400,428,Mimosa acantholoba,1.73,0.2,1,0,,,,,2005,,,,4.7,1.6,1.3,5.2,5,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,5.2,48.9145976163931,0.122286494040983,1.63362817986669,40.8407044966673,25,0,0,3,,
23061216,230612,2016,SecCan,NA,SC14,TOB,4,1,C,400,432,Mimosa acantholoba,4.7,1.29,1,0,,,,,2012,,,,5.6,3.1,2.6,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,7.9,49.0166993776348,0.122541748444087,6.33030919698343,158.257729924586,25,0,0,1,,
23067416,230674,2016,SecCan,NA,SC14,TOB,4,1,C,200,434,Mimosa acantholoba,0.97,2.3,1,0,,,,,2005,,,,4.06,1.2,0.78,3.1,1.9,2.2,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,3.1,18.7081842521272,0.093540921260636,0.735132680940012,36.7566340470006,50,0,0,4,,
23059916,230599,2016,SecCan,NA,SC14,TOB,4,1,C,400,443,Mimosa acantholoba,0.9,3.58,1,0,,,,,2006,,,,3.94,2.95,1.98,4.8,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,5.2,39.3327400229442,0.098331850057361,4.5875106724045,114.687766810112,25,0,0,2,,
23074216,230742,2016,SecCan,NA,SC14,TOB,4,1,C,200,441,Mimosa acantholoba,3,3.6,1,0,,,,,2005,,,,3.9,0.67,0.59,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.2,8.04247719318987,0.040212385965949,0.310467893991011,15.5233946995506,50,0,0,1,,
23075916,230759,2016,SecCan,NA,SC14,TOB,4,1,C,100,444,Mimosa acantholoba,3.2,3.6,1,M,,,,,2005,,,,4.1,2.1,2,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,2.3,4.1547562843725,0.041547562843725,3.29867228626928,329.867228626928,100,0,0,1,,
23080316,230803,2016,SecCan,NA,SC14,TOB,4,1,C,200,448,Mimosa acantholoba,4.49,4.53,1,0,,,,,2006,,,,5,1.4,1.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,12.5663706143592,0.062831853071796,1.97920337176157,98.9601685880785,50,0,0,1,,
23082716,230827,2016,SecCan,NA,SC14,TOB,4,1,C,200,449,Mimosa acantholoba,2.4,4.87,1,0,,,,,2005,,,,4.4,2.2,1.4,3.4,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.6,19.2579629665054,0.096289814832527,2.41902634326414,120.951317163207,50,0,0,2,,
23083416,230834,2016,SecCan,NA,SC14,TOB,4,2,A,400,450,Mimosa acantholoba,4.23,5.14,1,0,,,,,2012,,,,4.8,1.9,1.5,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,5.6,24.630086404144,0.06157521601036,2.23838476568273,55.9596191420682,25,0,0,1,,
23086516,230865,2016,SecCan,NA,SC14,TOB,4,3,B,200,452,Mimosa acantholoba,4.1,10.49,1,M,,,,,2011,,,,2.4,0.3,0.4,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,3.9,11.9459060652752,0.059729530326376,0.094247779607694,4.71238898038469,50,0,0,1,,
23089616,230896,2016,SecCan,NA,SC14,TOB,4,3,B,200,459,Mimosa acantholoba,3.23,11.66,1,0,,,,,2012,,,,3.89,2.02,1.7,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,3.8,11.3411494794592,0.056705747397296,2.69705729310684,134.852864655342,50,0,0,1,,
23093316,230933,2016,SecCan,NA,SC14,TOB,4,3,B,200,458,Mimosa acantholoba,2.2,12.4,1,M,,,,,2009,,,,3.8,1.7,0.81,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.9,6.60519855417254,0.033025992770863,1.08149327099829,54.0746635499143,50,0,0,1,,
23094016,230940,2016,SecCan,NA,SC14,TOB,4,3,B,400,455,Mimosa acantholoba,4.98,12.49,1,0,,,,,2009,,,,5,3.1,3.5,5.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.9,46.9746641528014,0.117436660382003,8.52157007286231,213.039251821558,25,0,0,2,,
23095716,230957,2016,SecCan,NA,SC14,TOB,4,3,B,200,463,Mimosa acantholoba,0.25,13,1,0,,,,,2011,,,,3.7,2.7,2.6,3.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,4.1,23.9546439836222,0.119773219918111,5.51349510705009,275.674755352504,50,0,0,2,,
23099516,230995,2016,SecCan,NA,SC14,TOB,4,3,B,400,454,Mimosa acantholoba,4.93,14.62,1,1,2,4,"Tenía muy poquitos, ya estaba mueriendo",,2011,,,,5,3,1.5,3.1,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,5.4,30.4498867949191,0.076124716987298,3.53429173528852,88.3572933822129,25,0,0,2,,
23100816,231008,2016,SecCan,NA,SC14,TOB,4,3,B,400,464,Mimosa acantholoba,0.15,14.8,1,M,,,,,2009,,,,3.7,2.8,1.7,5.1,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,5.1,39.2856161331404,0.098214040332851,3.73849525777185,93.4623814442963,25,0,0,2,,
